Id,SalePrice
2658,143583.1500325789
2718,152887.95610793523
2414,226521.26124550385
1989,116918.833292247
625,163748.10261067477
333,88753.99116850794
1327,107401.33330843103
858,155480.03330889656
95,189605.13292136128
1568,163011.50363475725
2482,161171.0465771209
1364,121801.92064374781
2584,156074.14958176488
818,241190.17803911667
2673,170690.3484904947
2089,116054.52842998321
1297,141558.92747652318
790,128763.83786719653
2616,177844.51665937176
720,188259.09625391144
222,143512.3514949263
557,122913.83326772833
1148,189066.73254077998
2766,169408.18409044962
534,188844.7375663764
1452,134307.61790721427
630,126230.51033345812
2648,132472.291553549
125,170773.46836201017
1904,44061.03173396073
1670,110875.47413620492
756,100807.52004814599
717,214782.7753439246
1032,161410.48363135304
852,206823.7915777981
1731,194320.65207525078
2639,127339.32140860322
2071,73545.8103065001
1267,127056.88768709864
1851,180257.25234784838
567,182237.0902258984
2439,207247.6426027594
1898,153235.66394226582
647,164981.100244376
2256,222451.73395567105
979,92846.07709782901
1444,222503.1345587141
2485,116712.91618039792
157,120152.43298470892
88,127781.61823333314
2003,116185.76571539501
186,224030.68016680368
1425,242325.53905908865
2695,130471.34141661828
738,106365.83077316619
395,155231.31356254625
1353,171547.24989806322
1878,146412.536192514
390,160340.69654669735
1456,235239.43963095816
1103,316564.8550315683
1387,154746.31725010125
2070,140241.2061268987
1199,173560.75216276018
2479,188262.77315935184
501,291038.8793880902
2362,93075.82784056738
1718,235524.32448581164
2188,82293.34246837167
1483,158402.5672307408
2557,81749.86228707794
437,340772.7007979697
2224,184485.1539942576
1628,167200.80299550746
397,132198.52548424806
587,198298.43312959492
2182,595985.947007114
971,146315.354353765
2611,145382.28828212526
1887,101887.6580763225
2399,367893.62963535584
2148,194246.89744442436
304,118703.60603729321
1997,141933.3539513812
2817,109222.93683607307
1431,197006.5516643839
427,341736.54081769666
263,127145.10015119784
598,193847.67565986072
2895,243190.1358729166
687,132111.05288606268
1822,137645.06597420707
2191,100631.24727796813
179,124953.30114888155
1009,250122.71368091364
2010,123393.7352808683
1991,144640.26284738036
1411,190079.59158058857
1721,234312.3850517448
1144,201666.88285263636
593,223979.3208183619
575,306670.9509440751
1249,168138.26177172852
1604,120658.24396938318
1064,460127.25625987106
1923,157212.69069246956
1988,117577.88850380867
2325,168953.30342156035
114,208301.8193684775
2700,186196.71656099294
217,125333.61697275683
343,186487.51067167634
386,200230.0613060906
2005,109056.67459753263
2908,135209.50376836577
1814,250845.64474930475
2446,460921.66121081536
208,136887.98315477412
1679,104968.32003175026
822,316666.5577476935
6,186304.38493658302
1781,395765.346408647
2397,317583.1272565158
2340,331192.67113687773
1618,175967.46098027143
2843,135363.13136277834
1061,351842.9610960507
2786,129336.14194150767
1935,142503.67937823167
1341,113123.08034118786
521,248861.43829804397
2136,127506.88666978033
996,202534.48065376325
227,128479.9303291199
135,190860.07568405182
1167,165121.79188778473
294,224376.13144304123
1776,218030.7732867187
540,177871.76892421953
1717,249772.341649424
2303,128036.80187996839
116,195694.3680748848
127,139932.37247024613
1371,130839.24548897601
1014,164988.72635371183
1507,104669.3543969429
702,122192.28062423706
750,156614.5912574176
261,152871.43336552556
1559,61834.96145623519
577,240881.3213817165
2812,205023.3424688888
2080,170860.01092544082
1368,116239.64124530982
2376,126438.40922220788
659,123612.38559815512
1235,144627.4053847312
332,67172.07568440436
1917,153687.63763203763
2094,233562.5826193581
1460,256725.34135666513
1471,217599.17041908513
1509,124372.80667086165
1922,131034.15574423659
433,463491.9177779476
460,267758.5837521249
1116,228193.54815786492
1137,176366.6171381243
53,163861.45280004138
2354,274957.8777265649
1475,204669.38021431857
1761,483887.6910409087
842,136337.7073441419
2739,171802.01458972108
2509,159160.78633641193
1007,205312.3806045901
2610,188400.85660211675
1952,95208.02200732662
2719,157920.79829819073
2921,83043.43459457037
1966,165063.748836148
292,122143.44950240228
1204,191493.34343121987
1829,251268.22188385177
2419,206280.2368451629
391,147250.29741041912
798,133430.48208515823
481,202498.9856907169
193,209974.75342981232
555,115857.82588774097
899,61408.49576464185
2357,170075.3712446362
328,127160.22217796888
1356,112007.00172253021
1154,98910.1432172365
1730,196453.0244360049
2249,153098.3547813653
1119,293384.7234212361
2856,152389.09142322576
1394,122518.4914136146
2587,105052.7781353629
61,276499.89606930275
2661,177587.74812926468
2711,142810.68850634535
1147,194422.33672958918
757,137907.90252361316
2623,111297.60334121734
2378,131402.14839572003
1413,158543.37979788755
1722,222055.21434870714
1112,214673.8851372384
1623,193555.4960022252
1201,204537.76811658175
1513,126082.59385164976
957,392020.5517824582
1171,253728.37154894677
1145,207957.0018534271
2726,232208.5337623034
703,145272.11404275513
760,108684.68556555423
1964,164670.4679505637
2512,186341.41132720606
159,152762.49922965022
1281,176666.8354480294
468,189531.24953470714
290,113746.72728581994
665,110891.89843928997
1463,253678.43051827498
1792,220690.9336713088
923,147189.73827275843
500,271399.26628118654
1408,192330.36506034774
331,77741.07547998827
170,123867.96798160343
2192,94593.50043767763
2571,289826.02099731547
2314,171052.10452568225
2647,100974.4225985799
422,407570.7769676484
2457,353454.8548001201
1838,191071.9436254815
2805,262189.57375060674
1645,148402.00185696187
1711,297144.4269350691
2825,241490.2342448273
322,307744.47289449093
2103,268597.8513499027
342,133514.80188644063
600,119646.02883474447
488,171512.316152086
1725,312758.66343276104
2246,297406.8890524317
2847,156436.19145141775
806,244469.15130892626
530,220888.14836750878
963,195454.1789248341
2678,95070.6082839933
171,83726.2231670685
2401,425030.19296182756
805,219055.91540685506
2259,244853.08131199802
1748,176638.84423718642
1361,134116.28093209426
1677,117343.35151141076
1406,154759.10609496187
2322,240743.60338100063
688,160695.9566659605
143,152568.14828223162
804,207368.15630273867
1214,170152.03002080694
2828,164285.67754977537
1999,207461.04347937513
2467,208452.28962292924
2665,172738.8193840924
1538,317663.28054978384
398,114121.20306001096
2822,150766.61782497124
2157,153442.13612810674
1856,201884.95186708702
1269,98200.5623504053
2570,126189.92142724388
2320,224029.82888695452
1517,139098.53486295693
2304,123684.016129522
1312,93113.84750802854
2012,127995.30132666949
506,237980.80661825868
2865,210103.80899369455
2367,112938.6193592121
554,95941.2642509881
238,150738.34566401623
1954,94105.57205458885
2488,133500.14122639905
2291,59811.19895120947
1969,117639.9701003079
2725,156644.12060244413
1482,153895.54621189222
2763,215578.12441360473
503,245399.30939831602
1584,248631.2360844111
1531,137496.63410201302
2210,166954.46660244008
459,331701.9777052299
556,127092.89450007022
1347,137897.58315095073
1290,69695.35078359756
1388,97547.16854186212
1571,289563.9784450276
2754,216812.95860523047
765,152741.82418294926
2494,132302.78748183325
2870,210330.72370392762
7,261255.31456444474
1114,236088.61954296843
2418,278031.1963410012
291,138663.95132369327
18,396401.3733299227
39,390311.3163406044
1001,292641.0089141008
2442,230070.04637720558
616,111388.4180019027
2680,75884.83640796618
1414,122360.68398829378
289,168870.46924298097
40,277418.8824357991
860,146231.59955330542
409,133703.72139204846
673,177832.75578014678
2427,185973.7812067401
2036,203882.0714372138
2564,134847.88358198162
642,173148.68530082275
1008,188346.5284418499
1908,158253.09179962944
2519,200146.2364330885
1369,102481.37064481576
2855,164998.24291777023
712,107525.03155207836
1943,114226.5197507815
1958,121296.667192988
107,167017.69303438405
2295,200522.4206026368
704,109511.24996097971
676,143590.38093918792
259,184882.6869237525
93,270169.5563588226
