Id,SalePrice
2,122756.27015952035
4,267689.1073320081
6,194339.74318166726
7,263683.69497256953
17,227764.26621458394
18,375805.31202009605
22,198921.38990554944
27,120071.65707734443
31,99123.6368629017
36,134145.9993821486
39,391471.85976403183
40,288882.69661721756
42,316320.3754090466
46,273111.1635486197
53,173278.3890674605
58,172495.36891315994
61,315020.93099223834
72,233426.29317722865
79,119149.72182580463
80,220820.44261417285
82,178091.11681487501
83,95158.83610822957
85,153318.4724278089
88,127921.39574505668
92,296713.88380172057
93,298869.76565875305
95,173147.97287408382
102,193587.17218701312
103,173623.2775793704
106,237471.0568165948
107,177047.97713687742
110,224055.07965895341
114,190703.38058279775
116,184648.19709867652
117,161952.44817902992
118,146923.61424774682
125,178807.37883099678
126,154742.7518612149
127,143866.2746712106
128,212189.66607642555
134,137439.9695200775
135,164492.33881144633
137,248788.31630466593
143,143857.23265357598
147,126983.16105570941
148,195133.32885709102
150,110748.20461446042
156,137387.73444723763
157,133107.88076604513
159,131660.53667157638
161,271702.7284793083
167,151046.69011419435
170,137935.78203837655
171,78042.5188135452
175,113949.72869758119
179,112401.36338141511
181,115158.57353403016
186,210446.78965138682
193,187041.59782254125
194,99350.34623073647
206,93933.75302602656
208,139873.31935928925
210,160775.55871649174
211,63948.6156832539
212,85054.81725389801
214,95866.94448715042
215,139114.50350218712
217,119354.52861809553
222,159213.88001122262
227,142436.68370522233
228,167433.92554536354
233,246594.24498237864
235,104333.79047601833
238,140518.17560972128
241,168902.98216430077
252,172987.7614441008
253,187188.65945147656
256,161679.31463066212
257,151343.51003085263
258,181281.31395928172
259,180023.0122592891
261,143749.60516653155
263,135786.73445002007
266,233228.5464565236
267,220908.3969730839
270,162250.5814662695
271,246367.40116234252
276,108869.01569609524
285,154964.54907051453
288,66580.1472636644
289,166705.70669096633
290,140692.00303487194
291,117394.96540651444
292,117197.33701470806
293,199206.85784283822
294,227703.48277531823
295,177054.65038487047
304,146390.12221238812
322,310724.55885925447
326,154713.89564459212
327,86151.75561111196
328,137797.71750115245
331,75111.27005869128
332,63667.92771058282
333,85476.7723130958
335,145889.16849639837
337,140513.66242061218
342,113733.08037362194
343,179565.35599944723
347,172025.64172896583
350,351984.4554550967
352,269928.3669863395
358,196268.49497770244
359,179960.61494202807
360,154221.84071086565
368,356590.4148950569
369,305398.8076618408
373,181532.66724910666
377,252808.84301868483
383,199918.6133272367
386,216853.7271274372
387,226503.53571499226
390,160262.96021117
391,151316.2601527859
395,164350.99193778972
397,136445.2747228727
398,121451.73840563503
401,115231.10948773562
404,119885.77811754862
408,118114.41370248339
409,116888.19215727362
410,138228.8148986862
418,113838.35846794998
422,395211.9906415882
427,346093.5502351341
431,390247.20944812114
433,437669.3952132608
437,360854.35640126426
438,293574.3990543912
442,345216.4985871858
447,270948.27479800483
459,343291.72290630115
460,281474.99759272445
464,227970.36207908767
465,190656.25175715418
467,182628.22439116443
468,195991.30013185999
474,167955.31078408848
480,206592.18623466388
481,208826.789822549
483,244895.68152454757
488,173185.61937363446
492,171618.03187997657
494,164802.1006470701
499,330447.78774515213
500,287520.4842510156
501,311418.38740802224
503,279395.20506700577
506,262594.40840789094
508,233455.10829367954
511,266151.3963746951
515,238826.40266541135
519,246096.4630161217
521,246496.75425161782
530,222726.9668184527
532,218145.9374674361
534,185510.98688653228
540,179650.21934399326
541,127489.53712605327
551,158415.13138707232
552,150522.5278307831
554,91259.84616634402
555,118634.9622727386
556,132966.2808684289
557,130986.55634674676
565,266735.2021842819
566,235294.58708062087
567,180209.7554262485
569,214842.70625175757
570,186287.07101438154
574,211941.0296555098
575,313401.676144359
576,202759.1219579187
577,236251.5338055396
578,236437.13156594607
583,222554.0287597839
584,221432.39604493443
585,163442.27376548667
587,202667.8369070661
593,221277.03624134266
597,218427.00814787368
598,184193.00448071564
599,189212.71470023223
600,128668.32032421273
605,148686.93001245797
607,177515.4739003402
608,161635.70184193284
611,180196.41412132466
616,134083.27679738507
625,185805.54527039587
629,137710.9720278154
630,119705.38450829391
631,158252.04169700947
640,191295.1613000068
642,146577.44495248236
643,138585.19501926246
646,96382.58622418783
647,144833.73427228548
655,73423.89559539058
659,124020.10980477283
663,42240.71585871157
665,106801.71492169966
667,187490.2096287083
673,148439.46633124756
676,277575.72167214967
680,143560.48965970683
682,146432.8351036884
687,150701.93539218773
688,162928.79338124307
692,127486.55473978682
693,108396.72958174073
695,145551.38430589184
697,128150.09779960223
700,134959.44763538695
702,135264.50650325752
703,164382.02132067134
704,103003.33009254845
712,108059.97731525579
713,93939.3150452862
717,237179.87963564796
720,200243.38542387428
721,58172.11736733987
726,150796.38069219573
733,103221.32545205712
736,129691.71231806498
738,109670.24643867447
741,130380.18421345565
743,4909.543719193287
745,95920.31704029154
750,143610.77444869222
756,102755.08371452674
757,130795.23786373032
758,125255.56939887165
760,115239.70681391546
765,142287.89154610285
775,139054.95246534515
776,140274.8429856572
780,181384.67619840454
783,224031.3157857688
790,116900.32958714684
795,75144.43085223346
796,142955.44210930183
797,144497.9256910878
798,121855.52311548757
804,226678.40069409035
805,233061.5582948034
806,234455.97997340717
808,119210.52725611482
814,167282.8731954703
818,248885.48815197276
821,262352.55802448775
822,309670.64934667165
825,275242.20791609195
827,236099.49333732403
830,210196.28305501174
834,250901.40667189847
835,207670.2413557656
842,138722.03654741182
845,213833.6445167712
852,227863.37809999124
857,145782.74360368302
858,159169.5953728134
859,133484.30802555033
860,130353.46881697996
861,131328.72379482441
864,251738.82191463385
868,193499.7052574793
869,206105.1997802624
872,273857.9864084463
873,237116.17601466106
885,108314.84497466503
890,123052.95709107594
895,105507.33789636957
899,59856.65699636248
906,117807.49578134227
918,170845.77264285643
923,174666.53977100708
925,133703.35154924815
927,168876.4746017325
932,226713.37066800235
933,114760.78792163802
934,149964.97446979728
942,100055.2437455272
947,243613.7081970126
948,273177.2847400878
951,156771.61973649776
957,337802.983278358
958,299605.14713016246
959,234840.69735608398
963,193496.98667050415
967,212125.28009439443
968,318325.46592372574
971,148389.89947208215
972,153216.63967766374
976,103848.22465972205
978,78678.21610934057
979,89960.75124844763
984,111875.92431464001
986,147593.95325674937
991,235066.3724403154
996,198569.97568044113
1001,297579.7509134417
1007,199550.9149784357
1008,187649.39924857687
1009,279253.46301422385
1014,146507.08948968217
1022,230640.06550657973
1024,182503.86718832667
1027,132776.0593765846
1030,157991.00267698083
1032,157108.487169235
1035,164322.73487711546
1042,114766.73077554716
1047,140392.37508306568
